[0.019s] Invoking command in '/home/jaeho/project_ws/build/doosan_m0609_description': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/home/jaeho/project_ws/install/precision_liquid_pouring:/home/jaeho/project_ws/install/doosan_m0609_bringup:/home/jaeho/project_ws/install/chemistry_experiment_manager:/home/jaeho/project_ws/install/arduino_loadcell_interface:/opt/ros/humble /usr/bin/cmake /home/jaeho/project_ws/src/doosan_m0609_description -DCMAKE_INSTALL_PREFIX=/home/jaeho/project_ws/install/doosan_m0609_description
[0.204s] -- The C compiler identification is GNU 11.4.0
[0.941s] -- The CXX compiler identification is GNU 11.4.0
[1.483s] -- Detecting C compiler ABI info
[1.683s] -- Detecting C compiler ABI info - done
[1.691s] -- Check for working C compiler: /usr/bin/cc - skipped
[1.691s] -- Detecting C compile features
[1.691s] -- Detecting C compile features - done
[1.695s] -- Detecting CXX compiler ABI info
[1.905s] -- Detecting CXX compiler ABI info - done
[1.913s] -- Check for working CXX compiler: /usr/bin/c++ - skipped
[1.913s] -- Detecting CXX compile features
[1.914s] -- Detecting CXX compile features - done
[1.918s] -- Found ament_cmake: 1.3.12 (/opt/ros/humble/share/ament_cmake/cmake)
[2.113s] -- Found Python3: /usr/bin/python3 (found version "3.10.12") found components: Interpreter 
[2.297s] -- Configuring done
[4.630s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/a0912
[4.630s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/a0912/assets
[4.631s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/a0912/assets/A0912_2_0.stl
[4.636s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/a0912/assets/A0912_4_0.stl
[4.639s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/a0912/assets/A0912_0_0.stl
[4.642s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/a0912/assets/A0912_1_0.stl
[4.642s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/a0912/assets/A0912_2_1.stl
[4.654s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/a0912/assets/A0912_6_0.stl
[4.657s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/a0912/assets/A0912_1_1.stl
[4.661s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/a0912/assets/A0912_3_1.stl
[4.667s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/a0912/assets/A0912_4_1.stl
[4.671s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/a0912/assets/A0912_2_2.stl
[4.675s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/a0912/assets/A0912_3_0.stl
[4.676s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/a0912/assets/A0912_1_2.stl
[4.678s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/a0912/assets/A0912_5_0.stl
[4.679s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/a0912/assets/A0912_5_1.stl
[4.684s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/a0912/scene.xml
[4.684s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/a0912/a0912.xml
[4.684s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/a0509
[4.685s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/a0509/assets
[4.686s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/a0509/assets/A0509_6_0.stl
[4.689s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/a0509/assets/A0509_4_1.stl
[4.693s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/a0509/assets/A0509_1_1.stl
[4.697s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/a0509/assets/A0509_5_0.stl
[4.698s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/a0509/assets/A0509_3_1.stl
[4.702s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/a0509/assets/A0509_1_2.stl
[4.704s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/a0509/assets/A0509_4_0.stl
[4.707s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/a0509/assets/A0509_2_0.stl
[4.711s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/a0509/assets/A0509_3_0.stl
[4.712s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/a0509/assets/A0509_2_1.stl
[4.724s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/a0509/assets/A0509_5_1.stl
[4.729s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/a0509/assets/A0509_1_0.stl
[4.730s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/a0509/assets/A0509_0_0.stl
[4.734s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/a0509/assets/A0509_2_2.stl
[4.738s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/a0509/scene.xml
[4.739s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/a0509/a0509.xml
[4.739s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/2f85
[4.739s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/2f85/assets
[4.739s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/2f85/assets/base.stl
[4.757s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/2f85/assets/base_mount.stl
[4.769s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/2f85/assets/follower.stl
[4.771s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/2f85/assets/coupler.stl
[4.772s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/2f85/assets/spring_link.stl
[4.773s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/2f85/assets/driver.stl
[4.774s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/2f85/assets/silicone_pad.stl
[4.774s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/2f85/assets/pad.stl
[4.774s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/2f85/README.md
[4.775s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/2f85/scene.xml
[4.775s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/2f85/2f85.xml
[4.775s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/2f85/LICENSE
[4.776s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/demo
[4.776s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/demo/slope_demo_scene.xml
[4.776s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/demo/assets
[4.777s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/demo/assets/storage_box.stl
[4.781s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/demo/assets/left_fence.stl
[4.782s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/demo/assets/stopper_right.stl
[4.782s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/demo/assets/bottom_slope.stl
[4.782s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/demo/assets/stopper.stl
[4.782s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/demo/assets/bottom_support_left.stl
[4.783s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/demo/assets/stopper_left.stl
[4.783s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/demo/assets/bottom_support_right.stl
[4.784s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/demo/assets/bottom_fence_right.stl
[4.785s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/demo/assets/bottom_fence_left.stl
[4.785s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/demo/assets/top_fence_right.stl
[4.785s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/demo/assets/top_slope.stl
[4.785s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/demo/assets/top_fence_left.stl
[4.786s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/m1509
[4.786s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/m1509/assets
[4.787s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/m1509/assets/MF1509_2_2.stl
[4.788s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/m1509/assets/MF1509_1_0.stl
[4.790s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/m1509/assets/MF1509_4_1.stl
[4.792s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/m1509/assets/MF1509_6_0.stl
[4.793s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/m1509/assets/MF1509_5_0.stl
[4.795s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/m1509/assets/MF1509_3_0.stl
[4.797s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/m1509/assets/MF1509_2_1.stl
[4.809s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/m1509/assets/MF1509_0_0.stl
[4.814s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/m1509/assets/MF1509_4_0.stl
[4.815s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/m1509/assets/MF1509_2_0.stl
[4.818s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/m1509/scene.xml
[4.818s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/m1509/m1509.xml
[4.818s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/e0509
[4.819s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/e0509/assets
[4.819s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/e0509/assets/E0509_4_1.stl
[4.828s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/e0509/assets/E0509_3_2.stl
[4.828s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/e0509/assets/E0509_6_1.stl
[4.830s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/e0509/assets/E0509_5_2.stl
[4.831s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/e0509/assets/E0509_2_1.stl
[4.843s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/e0509/assets/E0509_1_4.stl
[4.843s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/e0509/assets/E0509_0_0.stl
[4.847s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/e0509/assets/E0509_1_3.stl
[4.848s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/e0509/assets/E0509_2_2.stl
[4.849s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/e0509/assets/E0509_5_1.stl
[4.856s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/e0509/assets/E0509_1_2.stl
[4.862s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/e0509/assets/E0509_3_1.stl
[4.868s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/e0509/assets/E0509_4_2.stl
[4.868s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/e0509/assets/E0509_1_1.stl
[4.869s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/e0509/scene.xml
[4.869s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/e0509/e0509.xml
[4.869s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/m0609
[4.870s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/m0609/assets
[4.870s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/m0609/assets/MF0609_2_0.stl
[4.872s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/m0609/assets/MF0609_5_0.stl
[4.873s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/m0609/assets/MF0609_2_1.stl
[4.886s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/m0609/assets/MF0609_3_0.stl
[4.887s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/m0609/assets/MF0609_4_1.stl
[4.889s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/m0609/assets/MF0609_2_2.stl
[4.890s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/m0609/assets/MF0609_4_0.stl
[4.891s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/m0609/assets/MF0609_1_0.stl
[4.893s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/m0609/assets/MF0609_6_0.stl
[4.895s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/m0609/assets/MF0609_0_0.stl
[4.902s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/m0609/m0609.xml
[4.903s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/mujoco_models/m0609/scene.xml
[4.903s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/launch
[4.903s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/launch/dsr_description.launch.py
[4.904s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/rviz
[4.904s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/rviz/moveit.rviz
[4.905s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/rviz/default.rviz
[4.905s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/environment/doosan_m0609_description_path.dsv
[4.906s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/ament_index/resource_index/package_run_dependencies/doosan_m0609_description
[4.907s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/ament_index/resource_index/parent_prefix_path/doosan_m0609_description
[4.907s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/environment/ament_prefix_path.sh
[4.907s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/environment/ament_prefix_path.dsv
[4.908s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/environment/path.sh
[4.908s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/environment/path.dsv
[4.908s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/local_setup.bash
[4.908s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/local_setup.sh
[4.909s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/local_setup.zsh
[4.909s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/local_setup.dsv
[4.909s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/package.dsv
[4.910s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/ament_index/resource_index/packages/doosan_m0609_description
[4.910s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/cmake/doosan_m0609_descriptionConfig.cmake
[4.911s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/cmake/doosan_m0609_descriptionConfig-version.cmake
[4.911s] -- Installing: /home/jaeho/project_ws/install/doosan_m0609_description/share/doosan_m0609_description/package.xml
[4.914s] Invoked command in '/home/jaeho/project_ws/build/doosan_m0609_description' returned '0': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/home/jaeho/project_ws/install/precision_liquid_pouring:/home/jaeho/project_ws/install/doosan_m0609_bringup:/home/jaeho/project_ws/install/chemistry_experiment_manager:/home/jaeho/project_ws/install/arduino_loadcell_interface:/opt/ros/humble /usr/bin/cmake --install /home/jaeho/project_ws/build/doosan_m0609_description
